what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1389377512047
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1389377512267
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389377520370
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389377520622
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.open.file.from.source",1389377520635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389377589519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389377725431
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1389377727023
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389377727023
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389377731759
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389377731928
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.open.file.from.source",1389377731945
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1389377734083
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389377734083
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389377738393
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389377738524
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.open.file.from.source",1389377738538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389377847187
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389377871845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389377871933
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389377871939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389377895969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389377951089
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389377951667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389378872627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389378890894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389378942034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389379022536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389379090694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389379092599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389383576840
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389383581244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389383625734
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389383628434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389383631231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389383765740
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389383776016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389383776509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389383781452
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389383784954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389383785299
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389383822932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389383823872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389384017937
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1389384026666
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389384031369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389384031791
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389384034850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1389384046695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389384049268
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389384052406
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1389384053871
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1389384058274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389384070938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389384072558
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1389384075235
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389384087599
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389384089107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389384090268
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389384096031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389384097111
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389384212054
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389384218146
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389384222085
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389384223357
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389384255595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389384866646
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389384868306
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1389384869839
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389384872795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389384884401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389385167585
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389385169904
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1389385171601
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389385174968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389385175378
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389385175810
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389385181267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389385181955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389385318003
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389385319722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389385429209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389385451717
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389385457456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389385459750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389385505947
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389385583738
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389385599311
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389385627226
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389385638402
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1389385640348
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389385641680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389385749328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389386625062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389386627388
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389386688921
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1389386708418
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1389386711463
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1389386730238
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1389386737180
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1389386746849
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1389386747490
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1389386748962
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389386753869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389386755760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389386764114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389386772647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389386774913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389386775575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389386777378
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389386779164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389386786177
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389386787191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389386812856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389386814791
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389386825873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389386844810
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389386904436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389386913021
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389386935409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389386937195
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389386950218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389386950828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389386978384
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1389386993584
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1389386993883
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1389386994204
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389387000272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387001511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387006103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387006658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387009870
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1389387027530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387033811
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387039258
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1389387085948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389387113909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387118637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387130647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387132216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387149564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387150994
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387183969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387184831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387191379
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1389387193889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387195727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387201835
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389387202227
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387204458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387262544
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387264044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387326420
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387328252
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1389387331984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387332079
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1389387332087
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1389387339975
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1389387342741
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1389387362040
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389387380725
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387384255
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387389386
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1389387393772
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1389387402933
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1389387404990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387413827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387445304
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1389387486153
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389387488029
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387488432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387515653
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1389387517493
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1389387517510
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1389387517510
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389387518896
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387523006
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387524402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387614836
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387779523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387853515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387855617
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.navigate.open.type",1389387855621
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1389387862104
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1389387863050
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1389387865755
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1389387866114
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389387867663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387868071
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387872246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387872937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387874288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387875725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387876400
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387877280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387878321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389387879280
